ProductKey,CultureName,ProductDescription
392,Korean,???? ???? ??? ??? ?? ????
392,Latvian,Kompoz?ta dakša ar alum?nija st?res cauruli.
392,Lithuanian,Šak? su aliumininiu vairavimo mechanizmo vamzdžiu.
392,Luxenbourgish,Composite-Gafel fir d'Strooss mat Steierungstube aus Aluminium.
392,Macedonian,?????????? ???? ?? ???????????? ???????. 
392,Malaysian,Sepit jalan komposit dengan tiub kemudi aluminium.
392,Maori,"He pekanga huarahi kua honoa, me t?tahi ngongo whakahaere i hang? ki te konumohe"
392,Marathi,????????????? ??????? ??????? ??????? ??? ?????.
392,Nepali,????????? ?????? ??????? ??? ?????.
392,Norwegian,Komposittgaffel med styrerør av aluminium.
392,Nynorsk,Komposittgaffel med styrerøyr av aluminium.
392,Pashto,????? ?????? ???? ???????? ???????
392,Polish,Kompozytowe wide?ki z aluminiow? rur? kierownicy.
392,Portuguese (European),Garfo composto com guiador em alumínio.
392,Punjabi,????????? ?? ????? ???? ?? ??? ????? ??? ??????
392,Quecha,Aluminyumanta pusanampaq ruwasqa pallqa
392,Romanian,"Furc? din material compozit, cu tub de direc?ie din aluminiu."
392,Rumansh,"Furtga construida per charrar sin vias, cun bischen da guvernagl d'aluminium."
392,Russian,??????? ????? ?? ??????????? ?????????? ? ??????????? ??????.
392,Serbian - Cyrillic,?????????? ??????? ??????? ?? ??????????? ???? ?? ???????????.
392,Serbian - Latin,Kompozitna drumska viljuška sa upravlja?kom cevi od aluminijuma.
392,Slovak,Vidlica vyrobená z kompozitných materiálov s hliníkovou rúrkou riadenia.
392,Slovenian,Kompozitne vilice za cestno kolo z aluminijasto cevjo krmila.
392,Spanish,Horquilla compuesta para la ruta con tubo de dirección de aluminio.
392,Swahili,Foko changamani ya barabara yenye tyubu alumini ya usukani.
392,Swedish,Kompositgaffel med aluminiumrör.
392,Tamil,???????? ?????????? ?????????? ?????? ???? ???????.
392,Telugu,??????????? ??????? ????????? ???????? ???? ??????.
392,Tswana,Foroko e e kgethegileng ya tsela e e nang le tšhupu ya go laola dinaka ya aluminiamo. 
392,Ukrainian,??????????? ??????? ??????? ? ??????????? ???????? ???????.
392,Urdu,??????? ??????? ???? ?? ???? ???? ??? ?????
392,Vietnamese,Phuô?c la?m b??ng vâ?t liê?u tô?ng h??p v??i cô? phô?t b??ng nhôm.
392,Welsh,Fforch ffordd gyfansawdd gyda thiwb llywio alwminiwm.
392,Zulu,Yakha ifokhi yomgwaqo ngeshubhu lokuqondisa le-aluminiyamu.
393,Afrikaans,Hoëprestasie koolstofpadvurk met geboë bene.
393,Albanian,"Pirun me një rendiment të lartë, prej karboni me këmbë të lakuara."
393,Basque,"Errendimendu handiko karbonozko errepiderako urkila, beso kurbatuekin."
393,Bosnian (Cyrillic),????????? ??????? ??????? ??????? ??????????? ?? ??????????? ?????????.
393,Bosnian (Latin),Karbonska drumska viljuška visokih performansi sa zakrivljenim krakovima.
393,Brazilian,Garfo de carbono de alto desempenho para uso em estrada com tubos curvados.
393,Bulgarian,???????????????? ????? ?? ?????????? ??????? ? ?????? ?????.
393,Catalan,Forquilla de carretera de carboni d'alt rendiment amb tubs corbats.
393,Chinese - Hongkong,?????????????????
393,Chinese - Trad,?????????????????
393,Croatian,Vrlo u?inkovita karbonska cestna vilica s uvijenim nogama.
393,Czech,Špi?ková karbonová vidlice se zak?ivenými rameny
393,Danish,Højtydende carbonforgaffel med krumme ben.
393,Dutch,Extra sterke carbon voorvork met gebogen poten.
393,Estonian,Kumerate harudega kvaliteetne süsinikkiust maanteesõidu kahvel.
393,Farsi,?????? ????? ???? ?????? ?? ?????? ???? ? ???? ??? ?????. 
393,Finnish,"Huipputason hiilikuituinen maantiepyörän haarukka, jossa on kaarevat haarat."
393,Galician,Pinza curvada de composite de carbono de altas prestacións.
393,Greek,??????? ?????? ??? ????????????? ?? ????????? ??????? ??? ?????? ?????????.
393,Gujrati,??????? ???? ?????? ????-????????????? ?????? ???? ?????? ??? ?????. 
393,Hindi,???? ??? ????? ?? ??? ???? ???????? ?????? ???? ?????? ??? ?????. 
393,Hungarian,Nagy teljesítmény? szénszálas országúti villa hajlított alsó villaszárakkal.
393,Icelandic,Öflugur gaffall úr kolefnatrefjum með sveigðum leggjum.
393,Indonesian,Garpu sepeda balap karbon performa tinggi dengan desain bagian bawah yang melengkung.
393,Inuktitut,x4nlx2 wic3Fz nazJ1i4 iso4
393,Irish,Gabhal carbóin ardfheidhmíochta bóthair mar aon le cosa cuartha.
393,Italian,Forcella da strada in carbonio ad alte prestazioni con bracci curvi.
393,Kannada,????? ??????? ????? ????????? ?????? ????????? ??????????? ?????? 
393,Kazakh,????? ??????? ??? ??? ?????? ????????? ??? ???????
393,Konkani,???????? ????? ??? ??? ?????????? ?????? ??? ?????.
393,Korean,??? ??? ??? ?? ????
393,Latvian,Efekt?va oglek?a dakša ar izliektiem zariem.
393,Lithuanian,"Didelio našumo, iš sud?tin?s anglies pluošto medžiagos pagaminta šak? su išlenktomis kojomis."
393,Luxenbourgish,Héichwäerteg Carbon-Gafel fir d'Strooss mat geschwongenen Säiten.
393,Macedonian,????????? ???? ?? ?????? ??????????? ?? ????????? ?????.
393,Malaysian,Sepit jalan karbon prestasi tinggi dengan kaki yang melengkung.
393,Maori,He pekanga huarahi me ng? waewae piko i hang? ki te waro m? te whakamahi kaha. 
393,Marathi,?????? ??????? ????-????????????? ?????? ??? ?????.
393,Nepali,"????? ?????? ???????? ???? ?????? ??? ?????, ?????? ?????? ???. "
393,Norwegian,Høyytelses karbongaffel med bøyde armer.
393,Nynorsk,Karbongaffel med høg yting og bøygde armar.
393,Pashto,? ????? ? ??? ?????? ?????? ?????? ? ????? ???? ??? .
393,Polish,Wysokowydajne wide?ki z w?ókien w?glowych z zaokr?glonymi rozga??zieniami.
393,Portuguese (European),Garfo de carbono de alto desempenho com ganchos curvos.
393,Punjabi,???????? ????? ?? ??? ??? ??????? ???? ????? ??? ??????
393,Quecha,"Carbunumanta pusanampaq ruwasqa pallqa, qiwi chakiyuq."
393,Romanian,"Furc? din carbon cu performan?e ridicate, cu picioare curbate."
393,Rumansh,Furtga da carbon d'auta qualitad cun bratschs curvads.
393,Russian,?????????????????? ?????????? ????? ??? ????????? ??????????? ? ?????????? ??????.
393,Serbian - Cyrillic,????????? ??????? ??????? ??????? ??????????? ?? ??????????? ?????????.
393,Serbian - Latin,Ugljeni?na drumska viljuška visokih performansi sa zakrivljenim krakovima.
393,Slovak,Vysokovýkonná uhlíková vidlica so zahnutými ramenami. 
393,Slovenian,Visoko zmogljive ukrivljene vilice iz karbona za cestno kolo.
393,Spanish,"Horquilla de carbono para la ruta, con patas curvas."
393,Swahili,Foko ya kaboni ya utendakazi wa juu ya barabara yenye miguu iliyopindwa.
393,Swedish,Högpresterande kolfibergaffel med böjda ben.
393,Tamil,?????? ???????????? ???? ?????????? ????? ??????? ???? ???????
393,Telugu,?????? ????????? ???? ????????? ??????? ??????? ???? ??????.
393,Tswana,Foroko ya tsela ya khabone e e dirang sentle thatae e maoto a a kgogorogo.
393,Ukrainian,???????????? ????????? ??????? ? ????????? ????????.
393,Urdu,????? ??? ?? ???? ???? ???????? ???? ????? ??? ?????
393,Vietnamese,Phuô?c la?m b??ng cacbon co? hiê?u suâ?t cao v??i ca?c chân phuô?c cong.
393,Welsh,Fforch ffordd garbon perfformiad uchel gyda choesau crwm.
393,Zulu,Ifokhi yomgwaqo yekhabhoni esebenza kakhulu enemilenze egobile.
394,Afrikaans,Die skroefdraadlose kopstuk bied gehalte teen ’n ekonomiese prys.
394,Albanian,Trupi pa filetim i timonit ofron cilësi në një çmim ekonomik.
394,Basque,Ahead direkzioak kalitatea eskaintzen dizu prezio baxuan.
394,Bosnian (Cyrillic),"????? ????????? ??? ??????, ????????? ????????? ?? ??????????? ??????."
394,Bosnian (Latin),"Glava upravlja?a bez navoja, vrhunskog kvaliteta po ekonomi?noj cijeni."
394,Brazilian,A caixa de direção sem rosca proporciona qualidade a um preço econômico. 
394,Bulgarian,??????????? ??? ????? ?? ????????? ?? ??????? ? ????????? ? ??????? ????????? ???????? ?? ????? ????.
394,Catalan,El telescopi sense rosca ofereix qualitat a un preu econòmic.
394,Chinese - Hongkong,??????????????????
394,Chinese - Trad,?????????????????????
394,Croatian,Beznavojna glava daje kvalitetu uz ekonomi?nu cijenu.
394,Czech,Bezzávitový p?edstavec poskytuje kvalitu za rozumnou cenu.
394,Danish,Dette kronrør giver kvalitet til en overkommelig pris.
394,Dutch,Naadloos balhoofd voor kwaliteit tegen een voordelige prijs.
394,Estonian,Suletud keskjooks pakub kvaliteeti mõistliku hinnaga.
394,Farsi,"???? ????? ???? ???? ???? ?????? ?? ????? ?? ?????? ?????? ???? ?? ?? ??? ???? ?? ???."
394,Finnish,Kierteetön ohjainlaakeri on laadukas ja samalla edullinen.
394,Galician,Xogo de dirección sen soldaduras de calidade a un prezo razoable.
394,Greek,?????? ?????? ????? ??????????. ??????? ???????? ?? ?????? ????.
394,Gujrati,??????? ?????? ??????? ?????? ???????? ???? ???? ??. 
394,Hindi,???????? ?????? ?? ???? ??? ???????? ?????? ???? ??. 
394,Hungarian,A menet nélküli kormánycsapágyak gazdaságos áron biztosítanak kiváló min?séget.
394,Icelandic,Þráðlausar höfuðlegur skila miklum gæðum á góðu verði.
394,Indonesian,Headset tanpa ulir memberikan kualitas dengan harga murah.
394,Inuktitut,"x]dtc3F4 n8qJ6, xrr5]gli"
394,Irish,Soláthraíonn gléas cinn gan snáitheanna ardcháilíocht ar phraghas réasúnta. 
394,Italian,Serie sterzo non filettata a un prezzo formidabile.
394,Kannada, ???? ????????? ????? ???????? ??????????? ??????.  
394,Kazakh,???? ??????? ???? ????????? ????? ?????? ?????? ???????.
394,Konkani,???? ???? ????? ?? ???? ??? ????????? ??????.
394,Korean,???? ?? ????? ????? ?? ?? ??? ??? ?????.
394,Latvian,Dakšas bezv?tnes gult?u mezgls — kvalit?te par ekonomisku cenu.
394,Lithuanian,Kokybiška vairo kolon?l? už prieinam? kain?.
394,Luxenbourgish,Héichwäertegen Steierungssaz zu engem gudde Präiss.
394,Macedonian,????????? ???? ???????? ?? ?????????? ????.
394,Malaysian,Kepala rangka tanpa bebenang memberikan kualiti pada harga berekonomi.
394,Maori,"He tauihu kore kau?, ka whai kounga m? t?tahi utu whakamoamoa hoki."
394,Marathi,?????????? ?????? ???? ?????? ???????? ?????? ????.
394,Nepali,???? ???? ???-????? ????? ??? ?? ????? ????????.
394,Norwegian,Ugjenget styrelager gir kvalitet til lav pris.
394,Nynorsk,Ugjenga styrelager gir kvalitet til låg pris.
394,Pashto,?? ????? ????????? ? ?????? ??????? ????
394,Polish,Bezgwintowe ?o?ysko sterowe oferuje doskona?? jako?? w niskiej cenie.
394,Portuguese (European),Caixa de direcção fornece qualidade a um preço acessível.
394,Punjabi,????? ?????? ???? ?????? ??????? ???? '?? ??????? ?????? ???? ???
394,Quecha,Mana ruskayuq llapa pusanapaq kaymi ancha allin mana achka qullqipaq.
394,Romanian,Ansamblul de piese conectoare f?r? filet asigur? calitate la un pre? economic.
394,Rumansh,Chau dal guvernagl d'auta qualitad per in bun pretsch.
394,Russian,???????????? ??????? ???????: ???????? ?? ???????? ????.
394,Serbian - Cyrillic,????? ????????? ??? ?????? ????????? ????????? ?? ??????????? ????.
394,Serbian - Latin,Glava upravlja?a bez navoja vrhunskog kvaliteta po ekonomi?noj ceni.
394,Slovak,Bezzávitová hlava poskytuje kvalitu za nízku cenu.
394,Slovenian,Krmilni ležaj brez navoja ponuja kakovost za ugodno ceno.
394,Spanish,El juego de dirección sin rosca ofrece calidad a un precio económico.
394,Swahili,Kifaa cha kichwa kisicho na nyuzi hutoa ubora kwa bei bora. 
394,Swedish,Ogängat styrlager av hög kvalitet till rimligt pris.
394,Tamil,??????? ???????? ??????????? ???????? ?????? ??????????.
394,Telugu,????????? ????????? ?????? ???? ???????? ???????????.
394,Tswana,Headset e e senang di-thread e fa boleng ka ditlhwatlhwa tse di sa bitseng thata.
394,Ukrainian,??????? ??????? ??? ??????? – ?? ?????? ?? ???????? ????.
394,Urdu,????? ?? ???? ??? ??? ?????? ???? ?? ????? ????? ???? ???
394,Vietnamese,Chu?p cô? phô?t co? châ?t l???ng v??i m??c gia? pha?i ch?ng.
394,Welsh,Penset diedau yn sicrhau ansawdd am bris darbodus.
394,Zulu,Ihedisethi engenantambo inikeza ikhwalithi ngamanani aphansi.
395,Afrikaans,Verseëlde patroon hou vuiligheid buite.
395,Albanian,Fisheku i puthitur mirë i mban jashtë papastërtitë.
395,Basque,Kartutxo zigilatuak zikintasuna sartzea saihesten du.
395,Bosnian (Cyrillic),?????????? ??????? ???????? ?????? ???????.
395,Bosnian (Latin),Zape?a?ena kapsula spre?ava ulazak prašine.
395,Brazilian,A cápsula selada mantém a sujeira longe.
395,Bulgarian,???????????? ?????? ????????? ?? ???????????.
395,Catalan,El cartutx segellat evita que entri brutícia.
395,Chinese - Hongkong,??????????????
395,Chinese - Trad,????????????????
395,Croatian,Zabrtvljeni uložak sprje?ava ulaz prljavštine.
395,Czech,Ut?sn?né náboje p?edstavují ú?innou ochranu p?ed ne?istotami.
395,Danish,En lukket kassette holder skidt ude.
395,Dutch,Afgedicht lagerhuis tegen vuil.
395,Estonian,Suletud kassett ei lase mustusel sisse pääseda.
395,Farsi,????? ?? ???? ??? ???? ???? ??? ? ??? ?? ???.
395,Finnish,Suljettu laakeri pitää lian ulkopuolella.
395,Galician,Caixa selada protexida da sucidade.
395,Greek,??????? ?????? ????? ??? ?? ??? ????????? ?? ??????.
395,Gujrati,??? ????? ????????? ????? ???? ???? ??. 
395,Hindi,?????? ????????? ??? ?? ???? ???? ??.  
395,Hungarian,A zárt patron távol tartja a szennyez?dést.
395,Icelandic,Einangrað hylki heldur óhreinindum burtu.
395,Indonesian,Sealed cartridge agar kotoran tidak masuk.
395,Inuktitut,wi4XMst4 hD3j5 wy6bs/8q4fto4
395,Irish,Coinníonn an cartús séalaithe salachar amach.
395,Italian,Cartuccia sigillata che protegge contro la sporcizia.
395,Kannada,???? ??????? ???? ??????? ????? ?????? ??????????? ????????????. 
395,Kazakh,??????????? ????? ?????? ?????? ??? ????????.
395,Konkani,??? ??????? ?????? ????? ???? ?????.
395,Korean,??? ????? ??? ??? ????.
395,Latvian,Herm?tiskaj? kasetn? neiek??st net?rumi.
395,Lithuanian,Sandari kapsul? neleidžia patekti purvui.
395,Luxenbourgish,"Versigelt Ventil, soudatt kee Knascht dra kënnt."
395,Macedonian,????????? ????? ????????? ????????? ?? ???????.
395,Malaysian,Kartrij tertutup mencegah kotoran daripada masuk.
395,Maori,He kariri kua purua hei ?rai oneone.
395,Marathi,?????? ?????? ??? ??? ?????.
395,Nepali,??? ???? ??????????? ??????? ????? ??????.
395,Norwegian,Forseglet kassett holder smuss ute.
395,Nynorsk,Forsegla kassett held smuss ute.
395,Pashto,??? ??? ??? ??????? ?????? ?? ?????? ?? ???? ?? ??? ??
395,Polish,Uszczelniona os?ona chroni przed zabrudzeniem.
395,Portuguese (European),Caixa de protecção hermética.
395,Punjabi,?????? ??????? ??? ??? ???? ????? ???
395,Quecha,Allin waqaychanapaq wankuna.
395,Romanian,Cartu?ul etan? împiedic? p?trunderea impurit??ilor.
395,Rumansh,Ventil da protecziun che na lascha penetrar nagina merda. 
395,Russian,??????????? ???????? ????????????? ????????? ????? ??????.
395,Serbian - Cyrillic,?????????? ??????? ???????? ?????? ???????.
395,Serbian - Latin,Zape?a?ena kapsula spre?ava ulazak prašine.
395,Slovak,Vzduchotesný náboj chráni pred ne?istotami.
395,Slovenian,Hermeti?no zaprta kartuša prepre?uje vstop umazanije.
395,Spanish,Cartucho de protección hermético.
395,Swahili,Kibweta kilichofunikwa huzuia vumbi.
395,Swedish,Förseglat vevlager håller smutsen borta.
395,Tamil,????????? ?????????? ???? ????????????.
395,Telugu,???? ??????? ?????????? ???????? ????????.
395,Tswana,Khatirije e e kanetsweng e tshegetsa leswe le le kwa ntle.
395,Ukrainian,??????????? ???????? ?? ????????? ???? ? ????????.
395,Urdu,??? ??? ?????? ???? ?? ???? ????? ???
395,Vietnamese,Moay ? ????c bo?c ki?n ?ê? tra?nh bu?i.
395,Welsh,Cetrisen wedi'i selio yn cadw'r baw allan.
395,Zulu,Igobolondo elisiliwe livimba udoti ukuthi ungangeni ngaphakathi.
396,Afrikaans,"Hoëgehalte 1"" skroefdraadlose kopstuk met ’n ghrieskoppeling vir vinnige smering."
396,Albanian,"Trup pa filetim i timonit I një cilësie të lartë 2,54 cm, me një vrimë për lubrifikim të shpejtë."
396,Basque,"Kalitate oneko hazbete 1eko Ahead direkzioa lubrifikazio-zulo batekin dator, azkar lubrifikatu ahal izateko."
396,Bosnian (Cyrillic),"????? ????????? ????????? ?????????, ???????? 2,54 ??, ?? ??????? ?? ???? ????????????."
396,Bosnian (Latin),"Glava upravlja?a vrhunskog kvaliteta, pre?nika 2,54 cm, sa otvorom za brzo podmaš?ivanje."
396,Brazilian,"Caixa de direção sem rosca de 1"" e alta qualidade com um dispositivo de lubrificação rápida."
396,Bulgarian,"???????????????? ????????? ?? ????? ??? ????? ? ???????? 2,5 ?? ? ? ????? ?? ????? ??????."
396,Catalan,"Telescopi sense rosca d'una polzada, d'alta qualitat, amb un orifici de greix per a una lubrificació ràpida."
396,Chinese - Hongkong,???? 1 ?????????????????
396,Chinese - Trad,???? 1 ??????????????????
396,Croatian,"Visokokvalitetna 1"" beznavojna glava s priklju?kom za brzo podmazivanje."
396,Czech,Vysoce kvalitní jednopalcový p?edstavec uzp?sobený pro snadné promazávání
396,Danish,"1-tommers kronrør i høj kvalitet med smørehul, som muliggør hurtig smøring."
396,Dutch,"1"" naadloos balhoofd van hoge kwaliteit met smeernippel voor snelle smering."
396,Estonian,Kvaliteetne 1-tolline suletud keskjooks määrdeavaga kiire määrimise tarvis.
396,Farsi,???? ????? ???? ???? 1 ????? ???? ????? ?? ????? ???? ? ????? ???? ??? ???? ???????? ????.
396,Finnish,"Laadukas 1"":n kierteetön ohjainlaakeri, jossa on voiteluventtiili nopeaa voitelua varten."
396,Galician,"Xogo de dirección de 2,54 cm sen soldadura cun punto de engraxado para unha rápida lubricación."
396,Greek,?????? ????????? ?????? ???????? 1 ?????? ????? ?????????? ??? ?? ???? ???????? ??? ?????? ???????.
396,Gujrati,"???? ?????????? ???? ????? ????? ?????? ????-???????????? 1"" ?? ??????? ??????. "
396,Hindi,"?????? ?????????? ?? ??? ?? ????? ????? ?? ??? ???? ???????? ????? 1"" ???????? ??????.  "
396,Hungarian,"Kiváló min?ség?, 1"" átmér?j?, menet nélküli kormánycsapágyak, a gyors kenésre szolgáló zsírzónyílással."
